term_id	exclusion_reason
NCIT:C47511	MONDO:excludeNonDisease
NCIT:C47512	MONDO:excludeNonDisease
NCIT:C47513	MONDO:excludeNonDisease
NCIT:C47514	MONDO:excludeNonDisease
NCIT:C47515	MONDO:excludeNonDisease
NCIT:C47516	MONDO:excludeNonDisease
NCIT:C47517	MONDO:excludeNonDisease
NCIT:C47518	MONDO:excludeNonDisease
NCIT:C47519	MONDO:excludeNonDisease
NCIT:C47520	MONDO:excludeNonDisease
NCIT:C47521	MONDO:excludeNonDisease
NCIT:C47522	MONDO:excludeNonDisease
NCIT:C47523	MONDO:excludeNonDisease
NCIT:C47524	MONDO:excludeNonDisease
NCIT:C47525	MONDO:excludeNonDisease
NCIT:C47526	MONDO:excludeNonDisease
NCIT:C47527	MONDO:excludeNonDisease
NCIT:C47528	MONDO:excludeNonDisease
NCIT:C47529	MONDO:excludeNonDisease
NCIT:C47530	MONDO:excludeNonDisease
NCIT:C47531	MONDO:excludeNonDisease
NCIT:C47532	MONDO:excludeNonDisease
NCIT:C47533	MONDO:excludeNonDisease
NCIT:C47534	MONDO:excludeNonDisease
NCIT:C47535	MONDO:excludeNonDisease
NCIT:C47536	MONDO:excludeNonDisease
NCIT:C47537	MONDO:excludeNonDisease
NCIT:C47538	MONDO:excludeNonDisease
NCIT:C47539	MONDO:excludeNonDisease
NCIT:C47540	MONDO:excludeNonDisease
NCIT:C47541	MONDO:excludeNonDisease
NCIT:C47542	MONDO:excludeNonDisease
NCIT:C47543	MONDO:excludeNonDisease
NCIT:C47544	MONDO:excludeNonDisease
NCIT:C47545	MONDO:excludeNonDisease
NCIT:C47546	MONDO:excludeNonDisease
NCIT:C47547	MONDO:excludeNonDisease
NCIT:C47548	MONDO:excludeNonDisease
NCIT:C47549	MONDO:excludeNonDisease
NCIT:C47550	MONDO:excludeNonDisease
NCIT:C47551	MONDO:excludeNonDisease
NCIT:C47552	MONDO:excludeNonDisease
NCIT:C47553	MONDO:excludeNonDisease
NCIT:C47554	MONDO:excludeNonDisease
NCIT:C47555	MONDO:excludeNonDisease
NCIT:C47556	MONDO:excludeNonDisease
NCIT:C47557	MONDO:excludeNonDisease
NCIT:C47558	MONDO:excludeNonDisease
NCIT:C47559	MONDO:excludeNonDisease
NCIT:C47560	MONDO:excludeNonDisease
NCIT:C47561	MONDO:excludeNonDisease
NCIT:C47562	MONDO:excludeNonDisease
NCIT:C47563	MONDO:excludeNonDisease
NCIT:C47564	MONDO:excludeNonDisease
NCIT:C47565	MONDO:excludeNonDisease
NCIT:C47566	MONDO:excludeNonDisease
NCIT:C47567	MONDO:excludeNonDisease
NCIT:C47568	MONDO:excludeNonDisease
NCIT:C47569	MONDO:excludeNonDisease
NCIT:C4757	MONDO:excludeNonDisease
NCIT:C47570	MONDO:excludeNonDisease
NCIT:C47571	MONDO:excludeNonDisease
NCIT:C47572	MONDO:excludeNonDisease
NCIT:C47573	MONDO:excludeNonDisease
NCIT:C47575	MONDO:excludeNonDisease
NCIT:C47576	MONDO:excludeNonDisease
NCIT:C47577	MONDO:excludeNonDisease
NCIT:C47578	MONDO:excludeNonDisease
NCIT:C47579	MONDO:excludeNonDisease
NCIT:C47580	MONDO:excludeNonDisease
NCIT:C47581	MONDO:excludeNonDisease
NCIT:C47582	MONDO:excludeNonDisease
NCIT:C47583	MONDO:excludeNonDisease
NCIT:C47584	MONDO:excludeNonDisease
NCIT:C47585	MONDO:excludeNonDisease
NCIT:C47586	MONDO:excludeNonDisease
NCIT:C47587	MONDO:excludeNonDisease
NCIT:C47588	MONDO:excludeNonDisease
NCIT:C47589	MONDO:excludeNonDisease
NCIT:C4759	MONDO:excludeNonDisease
NCIT:C47590	MONDO:excludeNonDisease
NCIT:C47591	MONDO:excludeNonDisease
NCIT:C47592	MONDO:excludeNonDisease
NCIT:C47593	MONDO:excludeNonDisease
NCIT:C47594	MONDO:excludeNonDisease
NCIT:C47595	MONDO:excludeNonDisease
NCIT:C47596	MONDO:excludeNonDisease
NCIT:C47597	MONDO:excludeNonDisease
NCIT:C47598	MONDO:excludeNonDisease
NCIT:C47599	MONDO:excludeNonDisease
NCIT:C476	MONDO:excludeNonDisease
NCIT:C47600	MONDO:excludeNonDisease
NCIT:C47601	MONDO:excludeNonDisease
NCIT:C47602	MONDO:excludeNonDisease
NCIT:C47603	MONDO:excludeNonDisease
NCIT:C47604	MONDO:excludeNonDisease
NCIT:C47605	MONDO:excludeNonDisease
NCIT:C47606	MONDO:excludeNonDisease
NCIT:C47607	MONDO:excludeNonDisease
NCIT:C47608	MONDO:excludeNonDisease
NCIT:C47609	MONDO:excludeNonDisease
NCIT:C47610	MONDO:excludeNonDisease
NCIT:C47611	MONDO:excludeNonDisease
NCIT:C47612	MONDO:excludeNonDisease
NCIT:C47613	MONDO:excludeNonDisease
NCIT:C47614	MONDO:excludeNonDisease
NCIT:C47615	MONDO:excludeNonDisease
NCIT:C47616	MONDO:excludeNonDisease
NCIT:C47617	MONDO:excludeNonDisease
NCIT:C47618	MONDO:excludeNonDisease
NCIT:C47619	MONDO:excludeNonDisease
NCIT:C47620	MONDO:excludeNonDisease
NCIT:C47622	MONDO:excludeNonDisease
NCIT:C47623	MONDO:excludeNonDisease
NCIT:C47624	MONDO:excludeNonDisease
NCIT:C47625	MONDO:excludeNonDisease
NCIT:C47626	MONDO:excludeNonDisease
NCIT:C47627	MONDO:excludeNonDisease
NCIT:C47628	MONDO:excludeNonDisease
NCIT:C47629	MONDO:excludeNonDisease
NCIT:C47630	MONDO:excludeNonDisease
NCIT:C47631	MONDO:excludeNonDisease
NCIT:C47632	MONDO:excludeNonDisease
NCIT:C47633	MONDO:excludeNonDisease
NCIT:C47634	MONDO:excludeNonDisease
NCIT:C47635	MONDO:excludeNonDisease
NCIT:C47636	MONDO:excludeNonDisease
NCIT:C47637	MONDO:excludeNonDisease
NCIT:C47638	MONDO:excludeNonDisease
NCIT:C47639	MONDO:excludeNonDisease
NCIT:C47640	MONDO:excludeNonDisease
NCIT:C47641	MONDO:excludeNonDisease
NCIT:C47642	MONDO:excludeNonDisease
NCIT:C47643	MONDO:excludeNonDisease
NCIT:C47644	MONDO:excludeNonDisease
NCIT:C47645	MONDO:excludeNonDisease
NCIT:C47646	MONDO:excludeNonDisease
NCIT:C47647	MONDO:excludeNonDisease
NCIT:C47648	MONDO:excludeNonDisease
NCIT:C47649	MONDO:excludeNonDisease
NCIT:C47650	MONDO:excludeNonDisease
NCIT:C47651	MONDO:excludeNonDisease
NCIT:C47652	MONDO:excludeNonDisease
NCIT:C47653	MONDO:excludeNonDisease
NCIT:C47654	MONDO:excludeNonDisease
NCIT:C47655	MONDO:excludeNonDisease
NCIT:C47656	MONDO:excludeNonDisease
NCIT:C47657	MONDO:excludeNonDisease
NCIT:C47658	MONDO:excludeNonDisease
NCIT:C47660	MONDO:excludeNonDisease
NCIT:C47661	MONDO:excludeNonDisease
NCIT:C47662	MONDO:excludeNonDisease
NCIT:C47663	MONDO:excludeNonDisease
NCIT:C47664	MONDO:excludeNonDisease
NCIT:C47665	MONDO:excludeNonDisease
NCIT:C47666	MONDO:excludeNonDisease
NCIT:C47667	MONDO:excludeNonDisease
NCIT:C47668	MONDO:excludeNonDisease
NCIT:C47669	MONDO:excludeNonDisease
NCIT:C47670	MONDO:excludeNonDisease
NCIT:C47671	MONDO:excludeNonDisease
NCIT:C47672	MONDO:excludeNonDisease
NCIT:C47673	MONDO:excludeNonDisease
NCIT:C47674	MONDO:excludeNonDisease
NCIT:C47675	MONDO:excludeNonDisease
NCIT:C47676	MONDO:excludeNonDisease
NCIT:C47677	MONDO:excludeNonDisease
NCIT:C47678	MONDO:excludeNonDisease
NCIT:C47679	MONDO:excludeNonDisease
NCIT:C47680	MONDO:excludeNonDisease
NCIT:C47681	MONDO:excludeNonDisease
NCIT:C47682	MONDO:excludeNonDisease
NCIT:C47683	MONDO:excludeNonDisease
NCIT:C47684	MONDO:excludeNonDisease
NCIT:C47685	MONDO:excludeNonDisease
NCIT:C47686	MONDO:excludeNonDisease
NCIT:C47687	MONDO:excludeNonDisease
NCIT:C47688	MONDO:excludeNonDisease
NCIT:C47689	MONDO:excludeNonDisease
NCIT:C47690	MONDO:excludeNonDisease
NCIT:C47691	MONDO:excludeNonDisease
NCIT:C47692	MONDO:excludeNonDisease
NCIT:C47693	MONDO:excludeNonDisease
NCIT:C47694	MONDO:excludeNonDisease
NCIT:C47695	MONDO:excludeNonDisease
NCIT:C47696	MONDO:excludeNonDisease
NCIT:C47697	MONDO:excludeNonDisease
NCIT:C47698	MONDO:excludeNonDisease
NCIT:C47699	MONDO:excludeNonDisease
NCIT:C477	MONDO:excludeNonDisease
NCIT:C47700	MONDO:excludeNonDisease
NCIT:C47701	MONDO:excludeNonDisease
NCIT:C47702	MONDO:excludeNonDisease
NCIT:C47703	MONDO:excludeNonDisease
NCIT:C47704	MONDO:excludeNonDisease
NCIT:C47705	MONDO:excludeNonDisease
NCIT:C47706	MONDO:excludeNonDisease
NCIT:C47707	MONDO:excludeNonDisease
NCIT:C47708	MONDO:excludeNonDisease
NCIT:C47709	MONDO:excludeNonDisease
NCIT:C47710	MONDO:excludeNonDisease
NCIT:C47711	MONDO:excludeNonDisease
NCIT:C47712	MONDO:excludeNonDisease
NCIT:C47713	MONDO:excludeNonDisease
NCIT:C47714	MONDO:excludeNonDisease
NCIT:C47715	MONDO:excludeNonDisease
NCIT:C47716	MONDO:excludeNonDisease
NCIT:C47717	MONDO:excludeNonDisease
NCIT:C47718	MONDO:excludeNonDisease
NCIT:C47719	MONDO:excludeNonDisease
NCIT:C47720	MONDO:excludeNonDisease
NCIT:C47721	MONDO:excludeNonDisease
NCIT:C47722	MONDO:excludeNonDisease
NCIT:C47723	MONDO:excludeNonDisease
NCIT:C47724	MONDO:excludeNonDisease
NCIT:C47725	MONDO:excludeNonDisease
NCIT:C47726	MONDO:excludeNonDisease
NCIT:C47727	MONDO:excludeNonDisease
NCIT:C47728	MONDO:excludeNonDisease
NCIT:C47729	MONDO:excludeNonDisease
NCIT:C47730	MONDO:excludeNonDisease
NCIT:C47731	MONDO:excludeNonDisease
NCIT:C47732	MONDO:excludeNonDisease
NCIT:C47733	MONDO:excludeNonDisease
NCIT:C47734	MONDO:excludeNonDisease
NCIT:C47735	MONDO:excludeNonDisease
NCIT:C47736	MONDO:excludeNonDisease
NCIT:C47737	MONDO:excludeNonDisease
NCIT:C47738	MONDO:excludeNonDisease
NCIT:C47739	MONDO:excludeNonDisease
NCIT:C47740	MONDO:excludeNonDisease
NCIT:C47741	MONDO:excludeNonDisease
NCIT:C47742	MONDO:excludeNonDisease
NCIT:C47743	MONDO:excludeNonDisease
NCIT:C47744	MONDO:excludeNonDisease
NCIT:C47745	MONDO:excludeNonDisease
NCIT:C47746	MONDO:excludeNonDisease
NCIT:C47747	MONDO:excludeNonDisease
NCIT:C47748	MONDO:excludeNonDisease
NCIT:C47749	MONDO:excludeNonDisease
NCIT:C47750	MONDO:excludeNonDisease
NCIT:C47751	MONDO:excludeNonDisease
NCIT:C47752	MONDO:excludeNonDisease
NCIT:C47753	MONDO:excludeNonDisease
NCIT:C47754	MONDO:excludeNonDisease
NCIT:C47755	MONDO:excludeNonDisease
NCIT:C47756	MONDO:excludeNonDisease
NCIT:C47757	MONDO:excludeNonDisease
NCIT:C47758	MONDO:excludeNonDisease
NCIT:C47759	MONDO:excludeNonDisease
NCIT:C47760	MONDO:excludeNonDisease
NCIT:C47761	MONDO:excludeNonDisease
NCIT:C47762	MONDO:excludeNonDisease
NCIT:C47763	MONDO:excludeNonDisease
NCIT:C47764	MONDO:excludeNonDisease
NCIT:C47765	MONDO:excludeNonDisease
NCIT:C47766	MONDO:excludeNonDisease
NCIT:C47767	MONDO:excludeNonDisease
NCIT:C47768	MONDO:excludeNonDisease
NCIT:C47769	MONDO:excludeNonDisease
NCIT:C47770	MONDO:excludeNonDisease
NCIT:C47771	MONDO:excludeNonDisease
NCIT:C47772	MONDO:excludeNonDisease
NCIT:C47773	MONDO:excludeNonDisease
NCIT:C47774	MONDO:excludeNonDisease
NCIT:C47775	MONDO:excludeNonDisease
NCIT:C47776	MONDO:excludeNonDisease
NCIT:C47777	MONDO:excludeNonDisease
NCIT:C47778	MONDO:excludeNonDisease
NCIT:C47779	MONDO:excludeNonDisease
NCIT:C47780	MONDO:excludeNonDisease
NCIT:C47781	MONDO:excludeNonDisease
NCIT:C47782	MONDO:excludeNonDisease
NCIT:C47783	MONDO:excludeNonDisease
NCIT:C47784	MONDO:excludeNonDisease
NCIT:C47785	MONDO:excludeNonDisease
NCIT:C47786	MONDO:excludeNonDisease
NCIT:C47787	MONDO:excludeNonDisease
NCIT:C47788	MONDO:excludeNonDisease
NCIT:C47789	MONDO:excludeNonDisease
NCIT:C47790	MONDO:excludeNonDisease
NCIT:C47791	MONDO:excludeNonDisease
NCIT:C47792	MONDO:excludeNonDisease
NCIT:C47793	MONDO:excludeNonDisease
NCIT:C47794	MONDO:excludeNonDisease
NCIT:C47795	MONDO:excludeNonDisease
NCIT:C47796	MONDO:excludeNonDisease
NCIT:C47797	MONDO:excludeNonDisease
NCIT:C47798	MONDO:excludeNonDisease
NCIT:C47799	MONDO:excludeNonDisease
NCIT:C478	MONDO:excludeNonDisease
NCIT:C47800	MONDO:excludeNonDisease
NCIT:C47801	MONDO:excludeNonDisease
NCIT:C47802	MONDO:excludeNonDisease
NCIT:C47803	MONDO:excludeNonDisease
NCIT:C47804	MONDO:excludeNonDisease
NCIT:C47805	MONDO:excludeNonDisease
NCIT:C47806	MONDO:excludeNonDisease
NCIT:C47807	MONDO:excludeNonDisease
NCIT:C47808	MONDO:excludeNonDisease
NCIT:C47809	MONDO:excludeNonDisease
NCIT:C47811	MONDO:excludeNonDisease
NCIT:C47812	MONDO:excludeNonDisease
NCIT:C47813	MONDO:excludeNonDisease
NCIT:C47814	MONDO:excludeNonDisease
NCIT:C47815	MONDO:excludeNonDisease
NCIT:C47816	MONDO:excludeNonDisease
NCIT:C47817	MONDO:excludeNonDisease
NCIT:C47818	MONDO:excludeNonDisease
NCIT:C47819	MONDO:excludeNonDisease
NCIT:C47820	MONDO:excludeNonDisease
NCIT:C47821	MONDO:excludeNonDisease
NCIT:C47822	MONDO:excludeNonDisease
NCIT:C47823	MONDO:excludeNonDisease
NCIT:C47824	MONDO:excludeNonDisease
NCIT:C47825	MONDO:excludeNonDisease
NCIT:C47826	MONDO:excludeNonDisease
NCIT:C47827	MONDO:excludeNonDisease
NCIT:C47828	MONDO:excludeNonDisease
NCIT:C47829	MONDO:excludeNonDisease
NCIT:C47830	MONDO:excludeNonDisease
NCIT:C47831	MONDO:excludeNonDisease
NCIT:C47832	MONDO:excludeNonDisease
NCIT:C47833	MONDO:excludeNonDisease
NCIT:C47834	MONDO:excludeNonDisease
NCIT:C47835	MONDO:excludeNonDisease
NCIT:C47836	MONDO:excludeNonDisease
NCIT:C47837	MONDO:excludeNonDisease
NCIT:C47838	MONDO:excludeNonDisease
NCIT:C47839	MONDO:excludeNonDisease
NCIT:C47840	MONDO:excludeNonDisease
NCIT:C47841	MONDO:excludeNonDisease
NCIT:C47842	MONDO:excludeNonDisease
NCIT:C47843	MONDO:excludeNonDisease
NCIT:C47844	MONDO:excludeNonDisease
NCIT:C47845	MONDO:excludeNonDisease
NCIT:C47846	MONDO:excludeNonDisease
NCIT:C47849	MONDO:excludeNonDisease
NCIT:C4785	MONDO:excludeNonDisease
NCIT:C47850	MONDO:excludeNonDisease
NCIT:C47851	MONDO:excludeNonDisease
NCIT:C47853	MONDO:excludeNonDisease
NCIT:C47854	MONDO:excludeNonDisease
NCIT:C47855	MONDO:excludeNonDisease
NCIT:C47856	MONDO:excludeNonDisease
NCIT:C4786	MONDO:excludeNonDisease
NCIT:C47860	MONDO:excludeNonDisease
NCIT:C47861	MONDO:excludeNonDisease
NCIT:C47862	MONDO:excludeNonDisease
NCIT:C47863	MONDO:excludeNonDisease
NCIT:C47864	MONDO:excludeNonDisease
NCIT:C47865	MONDO:excludeNonDisease
NCIT:C47866	MONDO:excludeNonDisease
NCIT:C47867	MONDO:excludeNonDisease
NCIT:C47868	MONDO:excludeNonDisease
NCIT:C47871	MONDO:excludeNonDisease
NCIT:C47872	MONDO:excludeNonDisease
NCIT:C47874	MONDO:excludeNonDisease
NCIT:C47875	MONDO:excludeNonDisease
NCIT:C47876	MONDO:excludeNonDisease
NCIT:C47877	MONDO:excludeNonDisease
NCIT:C47879	MONDO:excludeNonDisease
NCIT:C47880	MONDO:excludeNonDisease
NCIT:C47881	MONDO:excludeNonDisease
NCIT:C47882	MONDO:excludeNonDisease
NCIT:C47883	MONDO:excludeNonDisease
NCIT:C47884	MONDO:excludeNonDisease
NCIT:C47885	MONDO:excludeNonDisease
NCIT:C47886	MONDO:excludeNonDisease
NCIT:C47887	MONDO:excludeNonDisease
NCIT:C47889	MONDO:excludeNonDisease
NCIT:C47890	MONDO:excludeNonDisease
NCIT:C47891	MONDO:excludeNonDisease
NCIT:C47892	MONDO:excludeNonDisease
NCIT:C47893	MONDO:excludeNonDisease
NCIT:C47894	MONDO:excludeNonDisease
NCIT:C47895	MONDO:excludeNonDisease
NCIT:C47896	MONDO:excludeNonDisease
NCIT:C47897	MONDO:excludeNonDisease
NCIT:C47898	MONDO:excludeNonDisease
NCIT:C47899	MONDO:excludeNonDisease
NCIT:C479	MONDO:excludeNonDisease
NCIT:C47900	MONDO:excludeNonDisease
NCIT:C47901	MONDO:excludeNonDisease
NCIT:C47902	MONDO:excludeNonDisease
NCIT:C47903	MONDO:excludeNonDisease
NCIT:C47904	MONDO:excludeNonDisease
NCIT:C47905	MONDO:excludeNonDisease
NCIT:C47906	MONDO:excludeNonDisease
NCIT:C47907	MONDO:excludeNonDisease
NCIT:C47908	MONDO:excludeNonDisease
NCIT:C47909	MONDO:excludeNonDisease
NCIT:C47910	MONDO:excludeNonDisease
NCIT:C47911	MONDO:excludeNonDisease
NCIT:C47912	MONDO:excludeNonDisease
NCIT:C47913	MONDO:excludeNonDisease
NCIT:C47914	MONDO:excludeNonDisease
NCIT:C47915	MONDO:excludeNonDisease
NCIT:C47916	MONDO:excludeNonDisease
NCIT:C47917	MONDO:excludeNonDisease
NCIT:C47918	MONDO:excludeNonDisease
NCIT:C47919	MONDO:excludeNonDisease
NCIT:C47920	MONDO:excludeNonDisease
NCIT:C47921	MONDO:excludeNonDisease
NCIT:C47922	MONDO:excludeNonDisease
NCIT:C47923	MONDO:excludeNonDisease
NCIT:C47924	MONDO:excludeNonDisease
NCIT:C47925	MONDO:excludeNonDisease
NCIT:C47926	MONDO:excludeNonDisease
NCIT:C47927	MONDO:excludeNonDisease
NCIT:C47929	MONDO:excludeNonDisease
NCIT:C47930	MONDO:excludeNonDisease
NCIT:C47933	MONDO:excludeNonDisease
NCIT:C47934	MONDO:excludeNonDisease
NCIT:C47935	MONDO:excludeNonDisease
NCIT:C47936	MONDO:excludeNonDisease
NCIT:C47937	MONDO:excludeNonDisease
NCIT:C47938	MONDO:excludeNonDisease
NCIT:C47939	MONDO:excludeNonDisease
NCIT:C47940	MONDO:excludeNonDisease
NCIT:C47941	MONDO:excludeNonDisease
NCIT:C47942	MONDO:excludeNonDisease
NCIT:C47943	MONDO:excludeNonDisease
NCIT:C47944	MONDO:excludeNonDisease
NCIT:C47945	MONDO:excludeNonDisease
NCIT:C47946	MONDO:excludeNonDisease
NCIT:C47948	MONDO:excludeNonDisease
NCIT:C47949	MONDO:excludeNonDisease
NCIT:C47950	MONDO:excludeNonDisease
NCIT:C47951	MONDO:excludeNonDisease
NCIT:C47952	MONDO:excludeNonDisease
NCIT:C47953	MONDO:excludeNonDisease
NCIT:C47954	MONDO:excludeNonDisease
NCIT:C47955	MONDO:excludeNonDisease
NCIT:C47956	MONDO:excludeNonDisease
NCIT:C47957	MONDO:excludeNonDisease
NCIT:C47958	MONDO:excludeNonDisease
NCIT:C47959	MONDO:excludeNonDisease
NCIT:C4796	MONDO:excludeNonDisease
NCIT:C47960	MONDO:excludeNonDisease
NCIT:C47961	MONDO:excludeNonDisease
NCIT:C47962	MONDO:excludeNonDisease
NCIT:C47963	MONDO:excludeNonDisease
NCIT:C47964	MONDO:excludeNonDisease
NCIT:C47965	MONDO:excludeNonDisease
NCIT:C47966	MONDO:excludeNonDisease
NCIT:C47967	MONDO:excludeNonDisease
NCIT:C47968	MONDO:excludeNonDisease
NCIT:C47969	MONDO:excludeNonDisease
NCIT:C4797	MONDO:excludeNonDisease
NCIT:C47970	MONDO:excludeNonDisease
NCIT:C47971	MONDO:excludeNonDisease
NCIT:C47972	MONDO:excludeNonDisease
NCIT:C47973	MONDO:excludeNonDisease
NCIT:C47974	MONDO:excludeNonDisease
NCIT:C47975	MONDO:excludeNonDisease
NCIT:C47976	MONDO:excludeNonDisease
NCIT:C47977	MONDO:excludeNonDisease
NCIT:C47978	MONDO:excludeNonDisease
NCIT:C47979	MONDO:excludeNonDisease
NCIT:C47980	MONDO:excludeNonDisease
NCIT:C47981	MONDO:excludeNonDisease
NCIT:C47983	MONDO:excludeNonDisease
NCIT:C47984	MONDO:excludeNonDisease
NCIT:C47985	MONDO:excludeNonDisease
NCIT:C47986	MONDO:excludeNonDisease
NCIT:C47987	MONDO:excludeNonDisease
NCIT:C47988	MONDO:excludeNonDisease
NCIT:C47989	MONDO:excludeNonDisease
NCIT:C4799	MONDO:excludeNonDisease
NCIT:C47990	MONDO:excludeNonDisease
NCIT:C47991	MONDO:excludeNonDisease
NCIT:C47992	MONDO:excludeNonDisease
NCIT:C47993	MONDO:excludeNonDisease
NCIT:C47994	MONDO:excludeNonDisease
NCIT:C47995	MONDO:excludeNonDisease
NCIT:C47996	MONDO:excludeNonDisease
NCIT:C47997	MONDO:excludeNonDisease
NCIT:C47998	MONDO:excludeNonDisease
NCIT:C47999	MONDO:excludeNonDisease
NCIT:C480	MONDO:excludeNonDisease
NCIT:C48000	MONDO:excludeNonDisease
NCIT:C48001	MONDO:excludeNonDisease
NCIT:C48002	MONDO:excludeNonDisease
NCIT:C48003	MONDO:excludeNonDisease
NCIT:C48004	MONDO:excludeNonDisease
NCIT:C48005	MONDO:excludeNonDisease
NCIT:C48006	MONDO:excludeNonDisease
NCIT:C48007	MONDO:excludeNonDisease
NCIT:C48008	MONDO:excludeNonDisease
NCIT:C48009	MONDO:excludeNonDisease
NCIT:C48010	MONDO:excludeNonDisease
NCIT:C48011	MONDO:excludeNonDisease
NCIT:C48012	MONDO:excludeNonDisease
NCIT:C48013	MONDO:excludeNonDisease
NCIT:C48014	MONDO:excludeNonDisease
NCIT:C48015	MONDO:excludeNonDisease
NCIT:C48016	MONDO:excludeNonDisease
NCIT:C48017	MONDO:excludeNonDisease
NCIT:C48018	MONDO:excludeNonDisease
NCIT:C48019	MONDO:excludeNonDisease
NCIT:C4802	MONDO:excludeNonDisease
NCIT:C48020	MONDO:excludeNonDisease
NCIT:C48021	MONDO:excludeNonDisease
NCIT:C48022	MONDO:excludeNonDisease
NCIT:C48023	MONDO:excludeNonDisease
NCIT:C48024	MONDO:excludeNonDisease
NCIT:C48025	MONDO:excludeNonDisease
NCIT:C48026	MONDO:excludeNonDisease
NCIT:C48027	MONDO:excludeNonDisease
NCIT:C48028	MONDO:excludeNonDisease
NCIT:C48029	MONDO:excludeNonDisease
NCIT:C48030	MONDO:excludeNonDisease
NCIT:C48031	MONDO:excludeNonDisease
NCIT:C48032	MONDO:excludeNonDisease
NCIT:C48033	MONDO:excludeNonDisease
NCIT:C48034	MONDO:excludeNonDisease
NCIT:C48036	MONDO:excludeNonDisease
NCIT:C48037	MONDO:excludeNonDisease
NCIT:C48038	MONDO:excludeNonDisease
NCIT:C48039	MONDO:excludeNonDisease
NCIT:C48040	MONDO:excludeNonDisease
NCIT:C48042	MONDO:excludeNonDisease
NCIT:C48043	MONDO:excludeNonDisease
NCIT:C48044	MONDO:excludeNonDisease
NCIT:C48045	MONDO:excludeNonDisease
NCIT:C48046	MONDO:excludeNonDisease
NCIT:C48047	MONDO:excludeNonDisease
NCIT:C48048	MONDO:excludeNonDisease
NCIT:C48049	MONDO:excludeNonDisease
NCIT:C4805	MONDO:excludeNonDisease
NCIT:C48050	MONDO:excludeNonDisease
NCIT:C48051	MONDO:excludeNonDisease
NCIT:C48052	MONDO:excludeNonDisease
NCIT:C48053	MONDO:excludeNonDisease
NCIT:C48054	MONDO:excludeNonDisease
NCIT:C48055	MONDO:excludeNonDisease
NCIT:C48056	MONDO:excludeNonDisease
NCIT:C48057	MONDO:excludeNonDisease
NCIT:C48058	MONDO:excludeNonDisease
NCIT:C48059	MONDO:excludeNonDisease
NCIT:C4806	MONDO:excludeNonDisease
NCIT:C48060	MONDO:excludeNonDisease
NCIT:C48061	MONDO:excludeNonDisease
NCIT:C4808	MONDO:excludeNonDisease
NCIT:C4809	MONDO:excludeNonDisease
NCIT:C481	MONDO:excludeNonDisease
NCIT:C48149	MONDO:excludeNonDisease
NCIT:C48150	MONDO:excludeNonDisease
NCIT:C48151	MONDO:excludeNonDisease
NCIT:C48152	MONDO:excludeNonDisease
NCIT:C48153	MONDO:excludeNonDisease
NCIT:C48154	MONDO:excludeNonDisease
NCIT:C48155	MONDO:excludeNonDisease
NCIT:C48156	MONDO:excludeNonDisease
NCIT:C48157	MONDO:excludeNonDisease
NCIT:C48158	MONDO:excludeNonDisease
NCIT:C48159	MONDO:excludeNonDisease
NCIT:C4816	MONDO:excludeNonDisease
NCIT:C48160	MONDO:excludeNonDisease
NCIT:C48161	MONDO:excludeNonDisease
NCIT:C48162	MONDO:excludeNonDisease
NCIT:C48163	MONDO:excludeNonDisease
NCIT:C48164	MONDO:excludeNonDisease
NCIT:C48165	MONDO:excludeNonDisease
NCIT:C48166	MONDO:excludeNonDisease
NCIT:C48167	MONDO:excludeNonDisease
NCIT:C48168	MONDO:excludeNonDisease
NCIT:C48169	MONDO:excludeNonDisease
NCIT:C48170	MONDO:excludeNonDisease
NCIT:C48171	MONDO:excludeNonDisease
NCIT:C48172	MONDO:excludeNonDisease
NCIT:C48173	MONDO:excludeNonDisease
NCIT:C48174	MONDO:excludeNonDisease
NCIT:C48175	MONDO:excludeNonDisease
NCIT:C48176	MONDO:excludeNonDisease
NCIT:C48177	MONDO:excludeNonDisease
NCIT:C48178	MONDO:excludeNonDisease
NCIT:C48179	MONDO:excludeNonDisease
NCIT:C48181	MONDO:excludeNonDisease
NCIT:C48182	MONDO:excludeNonDisease
NCIT:C48183	MONDO:excludeNonDisease
NCIT:C48184	MONDO:excludeNonDisease
NCIT:C48186	MONDO:excludeNonDisease
NCIT:C48187	MONDO:excludeNonDisease
NCIT:C48188	MONDO:excludeNonDisease
NCIT:C48189	MONDO:excludeNonDisease
NCIT:C48190	MONDO:excludeNonDisease
NCIT:C48191	MONDO:excludeNonDisease
NCIT:C48192	MONDO:excludeNonDisease
NCIT:C48193	MONDO:excludeNonDisease
NCIT:C48194	MONDO:excludeNonDisease
NCIT:C48195	MONDO:excludeNonDisease
NCIT:C48196	MONDO:excludeNonDisease
NCIT:C48197	MONDO:excludeNonDisease
NCIT:C48198	MONDO:excludeNonDisease
NCIT:C48199	MONDO:excludeNonDisease
NCIT:C482	MONDO:excludeNonDisease
NCIT:C4820	MONDO:excludeNonDisease
NCIT:C48200	MONDO:excludeNonDisease
NCIT:C48201	MONDO:excludeNonDisease
NCIT:C48202	MONDO:excludeNonDisease
NCIT:C48203	MONDO:excludeNonDisease
NCIT:C48204	MONDO:excludeNonDisease
NCIT:C48205	MONDO:excludeNonDisease
NCIT:C48206	MONDO:excludeNonDisease
NCIT:C48207	MONDO:excludeNonDisease
NCIT:C48208	MONDO:excludeNonDisease
